id,title,alternative_title,year,pages,abstract,file_url,image_url,type,status
D196,"Nghiên cứu độ bền và cơ chế phá hủy của mối hàn ma sát giữa hợp kim nhôm AA6061-T6 với thép không gỉ SUS316 /Hồ Hữu Huy; Trần Hưng Trà, Dương Đình Hảo: GVHD",,2025,103 tr. :Minh họa ;27 cm,"Tài liệu cung cấp cái nhìn tổng quan về Nghiên cứu độ bền và cơ chế phá hủy của mối hàn ma sát giữa hợp kim nhôm AA6061-T6 với thép không gỉ SUS316 , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D196.pdf,/static/uploads/images/D196.jpg,Thesis,active
D197,"Nghiên cứu các hệ thống khuyến nghị, ứng dụng xây dựng website bán xe cũ /Ngô Nguyễn Tường Nghi; Nguyễn Đình Hưng: GVHD",,2025,53 tr. :Minh họa ;27 cm,"Tài liệu cung cấp cái nhìn tổng quan về Nghiên cứu các hệ thống khuyến nghị, ứng dụng xây dựng website bán xe cũ , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D197.pdf,/static/uploads/images/D197.jpg,Thesis,active
D198,"Khảo sát thành phần loài và biến động nguồn giống trứng cá - ấu trùng cá (Ichthyoplankton) của một số họ cá rạn phổ biến ở vùng biển ven bờ Ninh Hải, tỉnh Ninh Thuận /Nguyễn Lê Thảo My; Đặng Thúy Bình: GVHD",,2025,123 tr. :Minh họa ;27 cm,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Khảo sát thành phần loài và biến động nguồn giống trứng cá - ấu trùng cá (Ichthyoplankton) của một số họ cá rạn phổ biến ở vùng biển ven bờ Ninh Hải, tỉnh Ninh Thuận , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D198.pdf,/static/uploads/images/D198.jpg,Thesis,active
D199,"Tạo chủng và xác định các đặc tính sinh học của Actinobacillus pleuropneumoniae serotype 5 đột biến mất gen apxIC và apxIIC /Trịnh Lê Hoàng Sơn; Nguyễn Thị Anh Thư, Đào Hoài Thu: GVHD",,2025,72 tr. :Minh họa ;27 cm,"Tài liệu tập trung nghiên cứu về Tạo chủng và xác định các đặc tính sinh học của Actinobacillus pleuropneumoniae serotype 5 đột biến mất gen apxIC và apxIIC , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D199.pdf,/static/uploads/images/aace93a43b814188a8056bd2f5031669.jpg,Thesis,active
D200,"Nghiên cứu đáp ứng miễn dịch của thành phần kháng nguyên ho gà vô bào trong vắc xin bạch hầu - uốn ván - ho gà vô bào ( DTaP và Tdap) nghiên cứu tại Viện Vắc xin và sinh phẩm y tế /Nguyễn Xuân Khánh Hà; Nguyễn Thị Anh Thư, Nguyễn Thị Lan Phương: GVHD",,2025,69 tr. :Minh họa ;27 cm,"Nội dung tài liệu phân tích các vấn đề liên quan đến Nghiên cứu đáp ứng miễn dịch của thành phần kháng nguyên ho gà vô bào trong vắc xin bạch hầu - uốn ván - ho gà vô bào ( DTaP và Tdap) nghiên cứu tại Viện Vắc xin và sinh phẩm y tế , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D200.pdf,/static/uploads/images/5b0e5c0543214a4b91726b7dc445d34c.jpg,Thesis,active
D201,Direct photodegradation of carbamazepine followed by micellar electrokinetic chromatography and mass spectrometry /Vania Calisto and others,,2025,From p.127-136,"Nội dung tài liệu phân tích các vấn đề liên quan đến Direct photodegradation of carbamazepine followed by micellar electrokinetic chromatography and mass spectrometry , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D201.pdf,/static/uploads/images/pdf.jpg,Article,active
D202,"Biochemical oxygen demand and nutrient processing in a novel multi-stage raw municipal wastewater and acid mine drainage passive co-treatment system /W.H. Strosnider, B.K. Winfrey, R.W. Nairn",,2025,From p.119-126,"Nội dung tài liệu phân tích các vấn đề liên quan đến Biochemical oxygen demand and nutrient processing in a novel multi-stage raw municipal wastewater and acid mine drainage passive co-treatment system , đồng thời đề xuất các hướng ứng dụng trong trí tuệ nhân tạo. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D202.pdf,/static/uploads/images/pdf.jpg,Article,active
D203,Synthetic musk emissions from wastewater aeration basins /Nabin Upadhyay and others,,2025,From p.111-118,"Nội dung tài liệu phân tích các vấn đề liên quan đến Synthetic musk emissions from wastewater aeration basins , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D203.pdf,/static/uploads/images/pdf.jpg,Article,active
D204,Investigating synergism during sequential inactivation of MS-2 phage and Bacillus subtilis spores with UV/H 2 O 2 followed by free chlorine /Min Cho and others,,2025,From p.103-110,"Tài liệu tập trung nghiên cứu về Investigating synergism during sequential inactivation of MS-2 phage and Bacillus subtilis spores with UV, trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D204.pdf,/static/uploads/images/pdf.jpg,Article,active
D205,"The role of biomass, electron shuttles, and ferrous iron in the kinetics of Geobacter sulfurreducens-mediated ferrihydrite reduction /Luke H. MacDonald, Hee Sun Moon, Peter R. Jaffe",,2025,From p.89-102,"Tài liệu cung cấp cái nhìn tổng quan về The role of biomass, electron shuttles, and ferrous iron in the kinetics of Geobacter sulfurreducens-mediated ferrihydrite reduction , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Tài liệu kết hợp giữa cơ sở học thuật và các tình huống ứng dụng nhằm nâng cao khả năng tiếp cận và triển khai thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D205.pdf,/static/uploads/images/pdf.jpg,Article,active
D206,Effect of selected metal ions on the photocatalytic degradation of bog lake water natural organic matter /Luis A. Tercero Espinoza and others,,2025,From p.79-88,"Nội dung tài liệu phân tích các vấn đề liên quan đến Effect of selected metal ions on the photocatalytic degradation of bog lake water natural organic matter , đồng thời đề xuất các hướng ứng dụng trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D206.pdf,/static/uploads/images/pdf.jpg,Article,active
D207,Surveillance of adenoviruses and noroviruses in European recreational waters /A. Peter Wyn-Jones and others,,2025,From p.65-20,"Tài liệu tập trung nghiên cứu về Surveillance of adenoviruses and noroviruses in European recreational waters , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Nghiên cứu góp phần cung cấp nền tảng kiến thức phục vụ cho việc học tập và phát triển chuyên môn.",/static/uploads/files/D207.pdf,/static/uploads/images/pdf.jpg,Article,active
D208,Direct photodegradation of carbamazepine followed by micellar electrokinetic chromatography and mass spectrometry /Daniel Stalter and others,,2025,From p.55-64,"Tài liệu cung cấp cái nhìn tổng quan về Direct photodegradation of carbamazepine followed by micellar electrokinetic chromatography and mass spectrometry , bao gồm các mô hình, kỹ thuật và xu hướng phát triển trong lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D208.pdf,/static/uploads/images/pdf.jpg,Article,active
D209,"Inﬂuence of sampling strategies on the monitoring of cyanobacteria in shallow lakes: Lessons from a case study in France /David Pobel, Joel Robin, Jean-Francois Humbert",,2025,From p.45-54,"Nghiên cứu này trình bày các khía cạnh chuyên môn của Inﬂuence of sampling strategies on the monitoring of cyanobacteria in shallow lakes: Lessons from a case study in France , kết hợp giữa nền tảng lý thuyết và ứng dụng thực tiễn trong lĩnh vực nghiên cứu chuyên ngành. Nghiên cứu áp dụng các mô hình và phương pháp đánh giá phổ biến nhằm phân tích hiệu quả của các giải pháp được đề cập. Nội dung tài liệu hỗ trợ người đọc tiếp cận các xu hướng nghiên cứu và ứng dụng hiện đại trong môi trường học thuật.",/static/uploads/files/D209.pdf,/static/uploads/images/pdf.jpg,Article,active
D210,Feature selection methods for characterizing and classifying adaptive Sustainable Flood Retention Basins /Qinli Yang and others,,2025,From p.33-44,"Nội dung tài liệu phân tích các vấn đề liên quan đến Feature selection methods for characterizing and classifying adaptive Sustainable Flood Retention Basins , đồng thời đề xuất các hướng ứng dụng trong trí tuệ nhân tạo. Tài liệu sử dụng phương pháp phân tích và tổng hợp tài liệu nhằm làm rõ các khái niệm, nguyên lý và kỹ thuật liên quan. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D210.pdf,/static/uploads/images/pdf.jpg,Article,active
D211,A combined approach for a better understanding of wastewater treatment plants operation: Statistical analysis of monitoring /A.C. Avella and others,,2025,From p.21-32,"Tài liệu tập trung nghiên cứu về A combined approach for a better understanding of wastewater treatment plants operation: Statistical analysis of monitoring , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực lĩnh vực nghiên cứu chuyên ngành. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Kết quả của tài liệu có giá trị tham khảo đối với sinh viên, giảng viên và các nhà nghiên cứu trong lĩnh vực liên quan.",/static/uploads/files/D211.pdf,/static/uploads/images/pdf.jpg,Article,active
D212,"Assessing the public health risk of microbial intrusion events in distribution systems: Conceptual model, available data /Marie-Claude Besner, Michele Prevost, Stig Regli",,2025,From p.2-20,"Tài liệu tập trung nghiên cứu về Assessing the public health risk of microbial intrusion events in distribution systems: Conceptual model, available data , trình bày các cơ sở lý thuyết và phương pháp tiếp cận trong lĩnh vực trí tuệ nhân tạo. Nội dung được xây dựng dựa trên việc hệ thống hóa kiến thức chuyên ngành kết hợp với các ví dụ minh họa thực tế. Tài liệu có thể được sử dụng như nguồn tham khảo trong học tập, nghiên cứu và triển khai các hệ thống thực tế.",/static/uploads/files/D212.pdf,/static/uploads/images/pdf.jpg,Article,active
